,Amplicon names,CHROM,Length,12_NA14634,11_NA14624,9_NA14090,16_252LG,13_NA14639,15_NA14626,10_NA14094,14_NA13710
162,BRCA1_E12_11-25,17,181,0.9871794998608916,0.9371796965440271,1.08382701064295,1.0394983336186205,1.0121649364217797,1.0092278882118064,0.9934451827758815,1.0065548172241185
163,BRCA1_E12_11-26,17,245,1.0400775494141434,0.8999550131640148,0.9993761193355255,1.12445008263244,1.0006238806644743,1.1342989294911883,0.9280398438140643,1.174945156719512
164,BRCA1_E12_11-27,17,191,0.930782543973352,1.0580942490745466,0.9670807139317843,1.0700703759544121,0.8983397369218696,0.9280709576506649,1.1231959089956103,1.0329192860682157
165,BRCA1_E12_11-28,17,212,0.9967334994713649,1.0032665005286352,1.047813732750951,0.9492714734109827,0.9851513041945382,0.8587867962385554,0.918552671377317,1.0569572566377616
166,BRCA1_E12_11-29,17,190,0.9443987097182883,0.9778349954245827,1.0484060597293714,0.9819462208519203,0.9836160179811229,0.9342519765890582,1.0163839820188771,1.0273726366293245
167,BRCA1_E12_11-30,17,210,0.992528762346948,1.0074712376530521,1.1199717926157087,1.0333350492217792,1.018621427219522,0.9200437899289255,0.9306905661252488,0.9482520401241449
168,BRCA1_E12_11-31,17,182,1.0007426233977168,0.9992573766022832,1.015946990913539,1.0052174156893205,0.9903506686133273,1.0237889271145124,1.0322636409391535,0.9194457911742208
169,BRCA1_E10-1,17,206,0.9904431001721615,1.0095568998278384,1.049415568649723,1.0086252227961041,1.01562581266265,0.9317392004281926,0.9828915778847118,0.9602534077734257
170,BRCA1_E10-2,17,154,0.8260418587507902,1.0753404151344017,1.0009012541159328,1.0450659871483496,0.9990987458840674,0.8159333065700279,0.83934786674209,1.1257360850907214
171,BRCA1_E9-1,17,189,1.0663483837325387,1.1853797467766591,0.9909598040644368,1.1230796316179734,0.9697738171795575,0.9304493204917302,0.9513718821316299,1.0090401959355633
172,BRCA1_E9-2,17,187,0.8681367444418443,1.030859515167168,1.1217080028373683,1.2624558636748686,1.0054833395199558,0.63074060257955,0.9945166604800441,0.9151913732681081
173,BRCA1_E8-1,17,148,0.974989894716977,1.0430373592394593,1.0168830957222765,1.1160991241563396,0.9999058996559513,0.7796865939794176,1.0000941003440487,0.9693444352853825
174,BRCA1_E8-2,17,202,1.0643431406302883,1.048028196001267,1.003675801689658,1.0238410926848704,0.9963241983103419,1.0966810536240128,0.956246009917978,0.9785595106837329
175,BRCA1_E7-1,17,154,0.9666944131748261,0.9787650386687601,1.02123496133124,1.2195548601399737,1.0799276931241653,0.8915182563652573,0.9645108133624577,1.0428105929685674
176,BRCA1_E7-2,17,239,1.195808716619014,1.051908039613294,0.7589008635152883,0.9747102044869185,0.9327531491666504,0.9988025816993394,0.9480919603867058,1.1076832344805974
177,BRCA1_E6-1,17,225,1.0099709014393343,0.9287709398764216,0.9740976490043818,1.1042362231765155,1.0831099041047203,1.1469893614248865,0.9900290985606657,1.172572630279708
178,BRCA1_E6-2,17,211,1.1475410846339582,0.9869214118873676,0.9759899483745245,1.0877499883655162,1.1735042343456925,1.191562036204053,0.985139000400395,1.0130785881126323
179,BRCA1_E5-1,17,127,0.9108545576596869,1.1519570160285992,0.9701077343810748,1.0838418888767418,1.0298922656189249,0.7829320586128746,0.9300885778470844,1.0822707261615205
180,BRCA1_E5-2,17,166,0.9943376922290076,1.0685551770487094,0.9049540359346491,0.9749417381271307,1.0056623077709923,1.1193308788377645,0.8644681795210757,1.106660686736499
181,BRCA1_E3-1,17,191,1.0465763628855345,0.9942060099599735,1.0057939900400263,0.9164124689565576,0.8512908605579005,0.9544270047175609,0.9456381718747127,1.0293047306212053
182,BRCA1_E3-2,17,209,1.097881279866336,0.9929505433833374,0.9749369634207404,0.9498381728537325,1.0275051957238714,0.9590804424084033,0.9480287870299846,1.0070494566166626
183,BRCA1_E2-1,17,168,0.9545746597292808,1.085138238258863,0.8846354678323837,0.6283697330432296,1.0173701140022327,1.000417211890656,1.0881781087492255,0.9826298859977675
184,BRCA1_E2-2,17,205,0.9811030636138334,0.8960070430714099,1.153371538407637,0.5705653027656954,1.0188969363861664,1.3649087705997542,1.282871743191815,0.9802230140762239
185,BRCA1_E1-1,17,181,0.7246061387548245,1.0122356382384343,1.2394735093815692,0.6707405529528541,0.7914809498561622,0.7261034559888356,1.1123593663726075,0.9877643617615657
186,BRCA1_E1-2,17,209,0.886896110201579,0.9926046099614432,1.0926173111572732,0.748257511715925,0.9858809161283686,1.0025706833815493,1.0669728594816055,1.0073953900385568
